cve_period,cve_instit,tipo_instit,cve_situac,saldo,monto_linea,num_creds
201803,031010,SOFOM ENR,1,8987188.41,102900000.00,1
201803,031010,SOFOM ER (Banco),1,60267672.02,1000000000.00,1
201803,031011,OTROS,2,1612813.48,1612813.48,1
201803,031011,SOFOM ENR,2,1067079.12,1067079.12,1
201803,031012,ALMACENADORA,1,195139367.84,400000000.00,2
201803,031012,OTROS,1,88368071513.72,298293700000.00,50
201803,031012,S.A. DE C.V.,1,924217975.28,5000000000.00,2
201803,031012,SOCAP,1,80003938.12,600000000.00,3
201803,031012,SOFIPO,1,553870752.75,970552000.00,5
201803,031012,SOFIPO,2,214432487.61,460000000.00,2
201803,031012,SOFOM ENR,1,20801506167.48,59248600000.00,81
201803,031012,SOFOM ENR,2,175681078.97,1969000000.00,8
201803,031012,SOFOM ER (Banco),1,2937446975.36,4600000000.00,6
201803,031012,SOFOM ER (Deuda),1,194142863.05,1050000000.00,3
201803,031012,SOFOM ER (GF),1,1179687416.51,4770000000.00,3
201803,031012,UNIÓN DE CRÉDITO,1,1674637439.94,6542000000.00,12
201803,037006,ALMACENADORA,1,1801690133.07,3692920000.00,2
201803,037006,OTROS,1,22790648181.09,78375041200.00,23
201803,037006,S.A. DE C.V.,1,1070932723.54,1814973000.00,6
201803,037006,S.A. DE C.V.,2,27787838.26,553938000.00,2
201803,037006,SOFOM ENR,1,666424398.21,1363190200.00,10
201803,037006,SOFOM ER (Banco),1,2030206457.90,2866539000.00,4
201803,037006,SOFOM ER (Deuda),1,3387505486.30,8471194000.00,13
201803,037006,SOFOM ER (GF),1,2376853314.03,2400398000.00,1
201803,037006,UNIÓN DE CRÉDITO,1,59135518.71,634646000.00,5
201803,037009,OTROS,1,21475691005.00,23579196331.20,18
201803,037009,SOFOM ENR,1,4688647008.00,4785335412.00,1
201803,037135,ALMACENADORA,1,3371830850.75,12476769223.48,6
201803,037135,OTROS,1,60454631817.79,1676333341173.58,583
201803,037135,OTROS,2,1284478986.46,10500000000.00,7
201803,037135,S.A. DE C.V.,1,29425730125.07,122300000000.00,23
201803,037135,SOFIPO,1,640906417.20,920000000.00,4
201803,037135,SOFOM ENR,1,4153043555.63,23202045049.95,115
201803,037135,SOFOM ER (Banco),1,39579245823.26,297378000000.00,80
201803,037135,SOFOM ER (Deuda),1,12043579031.02,46970000981.40,60
201803,037135,SOFOM ER (GF),1,11404240253.29,875071630000.00,81
201803,037135,UNIÓN DE CRÉDITO,1,427150697.48,4628000120.00,25
201803,037166,OTROS,1,1081849495.00,1523420000.00,2
201803,037166,S.A. DE C.V.,1,15122362.00,30000000.00,1
201803,037166,SOFIPO,1,441770729.00,440000000.00,7
201803,037166,SOFIPO,2,40797159.00,35000000.00,1
201803,037166,SOFOM ENR,1,596794482.00,743000000.00,11
201803,037168,OTROS,1,35201028521.38,87525399979.42,83
201803,037168,OTROS,2,46097374.91,45850556.10,1
201803,037168,S.A. DE C.V.,1,309554043.96,2000000000.00,2
201803,037168,S.A. DE C.V.,2,229315462.68,290173292.66,4
201803,037168,SOCAP,1,42815818.97,208974886.80,9
201803,037168,SOFIPO,1,304713473.16,665000000.00,4
201803,037168,SOFOM ENR,1,7452360994.49,23193915075.67,709
201803,037168,SOFOM ENR,2,1117689708.63,1568320345.27,6
201803,037168,SOFOM ER (Banco),1,8125055983.94,12628848402.06,45
201803,037168,SOFOM ER (Deuda),1,1442879489.49,2716666666.67,8
201803,037168,SOFOM ER (Deuda),2,41439336.14,41084790.84,1
201803,037168,SOFOM ER (GF),1,6150435338.03,10513105079.77,72
201803,037168,SOFOM ER (GF),2,347941673.62,823722861.08,6
201803,037168,UNIÓN DE CRÉDITO,1,1628264369.30,2945000000.04,11
201803,040002,OTROS,1,10330658384.00,294161770799.00,126
201803,040002,S.A. DE C.V.,1,9169679805.00,21896170315.00,41
201803,040002,SOFOM ENR,1,2621864893.00,16271449739.00,77
201803,040002,SOFOM ER (Banco),1,70437440052.00,1634000023358.00,19
201803,040002,SOFOM ER (Deuda),1,17286300414.00,114850354044.00,23
201803,040002,SOFOM ER (GF),1,3823181.00,2679300800.00,16
201803,040002,UNIÓN DE CRÉDITO,1,1213030363.00,59721606757.00,328
201803,040012,ALMACENADORA,1,336440509.86,337195135.00,6
201803,040012,OTROS,1,4068506749.48,11183966452.88,137
201803,040012,S.A. DE C.V.,1,17458801510.78,22233357855.86,213
201803,040012,S.A. DE C.V.,2,1102768.91,2527000.00,2
201803,040012,SOCAP,1,0.00,10000000.00,1
201803,040012,SOFOM ENR,1,2261780671.10,4074423655.34,615
201803,040012,SOFOM ENR,2,1587872.99,2680000.00,3
201803,040012,SOFOM ER (Banco),1,338861420.55,505501077.39,5
201803,040012,SOFOM ER (Deuda),1,11544741056.88,12245136020.84,54
201803,040012,SOFOM ER (GF),1,1645736752.15,1644660145.01,12
201803,040012,UNIÓN DE CRÉDITO,1,556655028.06,798372187.17,61
201803,040014,ALMACENADORA,1,17046648.20,23772756.00,3
201803,040014,OTROS,1,3657624033.44,3865630877.33,43
201803,040014,S.A. DE C.V.,1,5158695578.22,5289392018.02,39
201803,040014,SOFIPO,1,28609059.00,179583333.00,2
201803,040014,SOFOM ENR,1,5212513794.14,12542065898.29,131
201803,040014,SOFOM ER (Banco),1,62397413799.40,62173170927.00,18
201803,040014,SOFOM ER (Deuda),1,169245307.22,181589937.00,2
201803,040014,UNIÓN DE CRÉDITO,1,63240125.36,283688821.00,26
201803,040021,ALMACENADORA,1,2420069.22,2499999.86,1
201803,040021,ALMACENADORA,2,894.91,35000.00,1
201803,040021,OTROS,1,1357770073.17,14686827400.01,11
201803,040021,S.A. DE C.V.,1,2486054403.91,7046057707.00,12
201803,040021,SOFOM ENR,1,2447695600.29,9981399375.00,8
201803,040021,SOFOM ENR,2,1758.44,1544531.97,2
201803,040021,SOFOM ER (Deuda),1,1888569251.97,3878064000.00,6
201803,040021,UNIÓN DE CRÉDITO,1,1027647504.86,1767490000.00,7
201803,040021,UNIÓN DE CRÉDITO,2,894.91,30000.00,1
201803,040030,ALMACENADORA,1,12498551.92,23182000.00,3
201803,040030,OTROS,1,1235468546.06,1971438630.58,23
201803,040030,S.A. DE C.V.,1,1308467347.20,1638447608.16,40
201803,040030,SOCAP,1,122127979.99,298872904.50,23
201803,040030,SOFIPO,1,245384092.45,856000000.00,7
201803,040030,SOFOM ENR,1,3552068228.75,4557013602.00,196
201803,040030,SOFOM ENR,2,2038501.44,50000000.00,1
201803,040030,SOFOM ER (Banco),1,2306730084.58,22087227445.60,14
201803,040030,SOFOM ER (Deuda),1,1635893972.09,1340000000.00,10
201803,040030,SOFOM ER (GF),1,588414192.20,770000000.00,2
201803,040030,UNIÓN DE CRÉDITO,1,1345421218.13,1547790967.71,17
201803,040036,OTROS,1,2968072078.75,4708673000.00,3
201803,040036,S.A. DE C.V.,1,1977313515.32,1409791364.00,5
201803,040036,SOFOM ENR,1,157449087.60,426454372.00,9
201803,040036,SOFOM ENR,2,63587.14,227688.00,3
201803,040036,SOFOM ER (Banco),1,8918961955.97,24320000000.00,4
201803,040036,SOFOM ER (Deuda),1,4325412605.68,3159000000.00,2
201803,040036,SOFOM ER (GF),1,188326093.75,226500000.00,1
201803,040036,UNIÓN DE CRÉDITO,1,21909936.52,1183501517.00,2
201803,040037,OTROS,1,346985766.80,624692647.98,5
201803,040037,S.A. DE C.V.,1,352912200.57,765000000.00,4
201803,040037,SOFOM ENR,1,631396877.33,767766000.00,6
201803,040037,UNIÓN DE CRÉDITO,1,9093872.00,35000000.00,1
201803,040042,OTROS,1,319664404.67,330000000.00,2
201803,040042,S.A. DE C.V.,1,88435025.34,130000000.00,2
201803,040042,SOFOM ENR,1,617468151.14,763000000.00,10
201803,040042,SOFOM ER (Deuda),1,156136334.83,200000000.00,3
201803,040042,SOFOM ER (GF),1,884774265.82,1488361087.20,3
201803,040042,UNIÓN DE CRÉDITO,1,117501286.11,100000000.00,1
201803,040044,ALMACENADORA,1,48399184.38,67456140.00,2
201803,040044,OTROS,1,1983867338.35,4365741100.00,9
201803,040044,S.A. DE C.V.,1,7517629006.98,7835339000.00,11
201803,040044,S.A. DE C.V.,2,107804536.85,414530244.00,4
201803,040044,SOFOM ENR,1,2605248926.01,9668157000.00,50
201803,040044,SOFOM ER (Banco),1,6091326280.48,6500000000.00,2
201803,040044,SOFOM ER (Deuda),1,17862041668.27,16040000000.00,11
201803,040044,SOFOM ER (GF),1,2739979885.57,4100000000.00,2
201803,040044,UNIÓN DE CRÉDITO,1,789949094.72,5096000000.00,14
201803,040058,ALMACENADORA,1,19143879.00,22850000.00,1
201803,040058,OTROS,1,98450511.00,231027000.00,5
201803,040058,S.A. DE C.V.,1,318351809.00,643955001.59,29
201803,040058,SOFIPO,1,0.00,200000000.00,1
201803,040058,SOFOM ENR,1,550426794.00,743236509.98,77
201803,040058,SOFOM ER (Banco),1,8448984380.00,17973616000.00,8
201803,040058,SOFOM ER (Deuda),1,15143116.00,115000000.00,2
201803,040058,SOFOM ER (GF),1,92589394.00,550000000.00,2
201803,040058,UNIÓN DE CRÉDITO,1,2620.00,349000.00,2
201803,040059,OTROS,1,259895282.11,560450000.00,7
201803,040059,S.A. DE C.V.,1,452461577.90,1073000000.00,12
201803,040059,S.A. DE C.V.,2,17541693.66,21074583.46,1
201803,040059,SOFIPO,1,19547046.59,132000000.00,4
201803,040059,SOFOM ENR,1,1338938327.23,2564535268.00,44
201803,040059,SOFOM ER (Deuda),1,362919030.44,425000000.00,5
201803,040060,S.A. DE C.V.,1,106997745.96,130187936.00,11
201803,040060,SOCAP,1,904663.35,150000000.00,3
201803,040060,SOFOM ENR,1,33279051.45,116980000.00,11
201803,040060,SOFOM ER (Deuda),1,53627969.72,105000000.00,6
201803,040062,OTROS,1,33923.46,400000.00,1
201803,040062,S.A. DE C.V.,1,29993928.64,90016001.00,4
201803,040062,SOCAP,1,4808.19,15716.40,1
201803,040062,SOFIPO,1,21542293.00,60000000.00,5
201803,040062,SOFOM ENR,1,21885289.31,65000000.00,4
201803,040062,SOFOM ER (Banco),1,1296585360.00,1290000000.00,1
201803,040062,SOFOM ER (Deuda),1,624925.00,10000000.00,1
201803,040062,SOFOM ER (GF),1,75000000.00,460000000.00,2
201803,040072,ALMACENADORA,1,410587008.00,3015690000.00,3
201803,040072,OTROS,1,313770295.00,329880000.00,4
201803,040072,S.A. DE C.V.,1,1350874461.00,1162461624.00,103
201803,040072,SOCAP,1,69068841.00,108000000.00,6
201803,040072,SOFIPO,1,30108465.00,73000000.00,1
201803,040072,SOFIPO,2,20726222.00,25000000.00,1
201803,040072,SOFOM ENR,1,1253953860.00,2867404303.00,145
201803,040072,SOFOM ENR,2,1791459.00,43232400.00,5
201803,040072,SOFOM ER (Deuda),1,1835841922.00,2159878636.00,7
201803,040072,SOFOM ER (GF),1,19651757276.00,36117114378.70,250
201803,040072,UNIÓN DE CRÉDITO,1,270575151.00,849478069.00,14
201803,040102,OTROS,2,15120076.29,15000000.00,1
201803,040102,S.A. DE C.V.,1,27739072.27,34000000.00,2
201803,040102,SOFIPO,1,18086169.70,10000000.00,1
201803,040102,SOFOM ENR,1,170110043.00,148145000.00,8
201803,040106,OTROS,1,1783219922.17,2566643605.00,2
201803,040108,S.A. DE C.V.,1,500703541.70,500000000.00,1
201803,040108,SOFOM ER (Deuda),1,516966079.71,937722200.00,3
201803,040112,ALMACENADORA,1,184828139.01,382956000.00,1
201803,040112,OTROS,1,105410757.74,1150000000.00,3
201803,040112,S.A. DE C.V.,1,759009345.88,1341940526.10,10
201803,040112,SOFOM ENR,1,736650876.77,1134892500.00,12
201803,040112,SOFOM ER (Deuda),1,647924419.61,806351210.76,6
201803,040113,OTROS,1,225381130.81,420000000.00,3
201803,040113,S.A. DE C.V.,1,430224358.46,836784000.00,12
201803,040113,SOCAP,1,17321898.12,125000000.00,7
201803,040113,SOFOM ENR,1,1488265141.41,2906006637.55,95
201803,040113,SOFOM ENR,2,3734312.16,60214000.00,3
201803,040113,SOFOM ER (Banco),1,200278419.55,300000000.00,1
201803,040113,SOFOM ER (Deuda),1,884744870.71,2002023000.00,18
201803,040113,SOFOM ER (GF),1,930445824.89,2489804994.00,8
201803,040113,UNIÓN DE CRÉDITO,1,249473076.45,509350000.00,20
201803,040127,OTROS,1,6360024817.11,9206326600.00,9
201803,040127,S.A. DE C.V.,1,169594421.31,397576612.00,2
201803,040127,SOFOM ENR,1,3363945265.03,1168736051.00,3
201803,040128,S.A. DE C.V.,1,20032906.39,20000000.00,1
201803,040128,SOFOM ENR,1,250718176.48,370000000.00,13
201803,040128,UNIÓN DE CRÉDITO,1,11623252.26,100000000.00,4
201803,040131,OTROS,1,197934284.81,200000000.00,2
201803,040131,S.A. DE C.V.,1,50517666.66,50000000.00,1
201803,040131,SOFIPO,1,13353842.30,19706784.00,4
201803,040131,SOFOM ENR,1,481370638.28,622104321.35,77
201803,040131,SOFOM ER (Deuda),1,218754883.58,309999999.00,5
201803,040131,UNIÓN DE CRÉDITO,1,200331333.33,200000000.00,1
201803,040132,ALMACENADORA,1,13749055.00,30000000.00,1
201803,040132,OTROS,1,17021436.00,200000000.00,1
201803,040132,S.A. DE C.V.,1,364312585.00,632800000.00,6
201803,040132,SOCAP,1,14812935.00,60000000.00,2
201803,040132,SOFIPO,1,10527267.00,50000000.00,1
201803,040132,SOFOM ENR,1,817827467.00,1484067373.00,43
201803,040132,SOFOM ENR,2,3337384.00,17000000.00,3
201803,040132,SOFOM ER (Deuda),1,77616050.00,150000000.00,3
201803,040132,UNIÓN DE CRÉDITO,1,136408076.00,180000000.00,3
201803,040133,OTROS,1,104626282.22,200000000.00,1
201803,040133,S.A. DE C.V.,1,508073246.93,2000000000.00,19
201803,040133,SOFOM ENR,1,664150302.32,731870000.00,5
201803,040133,SOFOM ENR,2,84481.96,500000.00,1
201803,040136,OTROS,1,640032909.00,2493950000.00,6
201803,040136,S.A. DE C.V.,1,20563780.00,75000000.00,1
201803,040136,SOFOM ENR,1,65752675.00,264569429.00,6
201803,040136,SOFOM ER (Deuda),1,138905229.00,118500000.00,2
201803,040137,S.A. DE C.V.,1,222609277.99,300000000.00,5
201803,040137,SOFOM ENR,1,21093683.60,65000000.00,2
201803,040137,SOFOM ER (Deuda),1,77875686.16,100000000.00,1
201803,040138,S.A. DE C.V.,1,10105612.00,20000000.00,2
201803,040138,SOFIPO,1,4509785.11,20000000.00,2
201803,040138,SOFOM ENR,1,834310314.77,1291966796.50,177
201803,040138,SOFOM ER (Deuda),1,154674499.17,182593241.76,12
201803,040140,SOFOM ENR,1,9622342.00,34200000.00,2
201803,040143,S.A. DE C.V.,1,458452892.75,682893200.00,9
201803,040143,S.A. DE C.V.,2,24862429.37,149461750.00,4
201803,040143,SOFIPO,2,7336193.23,50000000.00,1
201803,040143,SOFOM ENR,1,362450638.14,1000330000.00,12
201803,040143,SOFOM ENR,2,122586838.44,283000000.00,3
201803,040143,SOFOM ER (Banco),1,467158504.17,1000000000.00,1
201803,040143,SOFOM ER (Banco),2,0.00,900000000.00,1
201803,040143,SOFOM ER (Deuda),1,91777158.64,110000000.00,1
201803,040143,UNIÓN DE CRÉDITO,1,14635019.40,25000000.00,1
201803,040145,S.A. DE C.V.,1,49957413.01,60000000.00,3
201803,040145,SOFOM ENR,1,181898217.00,277082750.00,4
201803,040150,OTROS,1,43566429.51,43000000.00,1
201803,040150,SOFOM ENR,1,30825396.28,51250000.00,3
201803,040151,OTROS,1,55271354.17,70000000.00,1
201803,040151,SOFOM ENR,1,41126188.89,41000000.00,1
201803,040152,OTROS,1,414212737.64,455619500.00,4
201803,040152,S.A. DE C.V.,1,76381862.90,150031000.00,7
201803,040152,SOFOM ENR,1,337179995.55,515033430.00,29
201803,040152,SOFOM ER (Banco),1,63333775.62,300650000.00,2
201803,040152,SOFOM ER (Deuda),1,60422444.60,60000000.00,2
201803,040155,S.A. DE C.V.,1,366625136.44,393258000.00,1
201803,040155,SOFOM ENR,1,92085368.16,99978500.00,1
201803,040155,SOFOM ER (Deuda),1,460335300.22,562000000.00,7
201803,040156,ALMACENADORA,1,109222840.41,170000000.00,3
201803,040156,OTROS,1,2304.01,150000.00,1
201803,040156,S.A. DE C.V.,1,30239904.18,30000000.00,1
201803,040156,SOFOM ENR,1,19451039.99,25000000.00,1
201803,040156,SOFOM ER (Deuda),1,28743780.24,50000000.00,1
201803,040156,UNIÓN DE CRÉDITO,1,172578971.27,200000000.00,1
201803,040158,SOFOM ER (Deuda),1,1001263169.44,1000000000.00,1
201803,068004,ALMACENADORA,1,15221991.00,32054591.42,20
201803,068004,OTROS,1,48030009.00,628999486.46,235
201803,068004,OTROS,2,225882.00,5182134.00,1
201803,068004,S.A. DE C.V.,1,366671633.00,455583350.92,33
201803,068004,SOCAP,2,516567.00,8155396.00,1
201803,068004,SOFOM ENR,1,167893.00,536773.00,3
201803,068004,SOFOM ER (Deuda),1,67427319.00,217826603.86,3
201803,068007,ALMACENADORA,1,39790252.19,63820799.14,21
201803,068007,OTROS,1,91283153.03,173629607.24,80
201803,068007,S.A. DE C.V.,1,134172118.44,533383141.31,20
201803,068007,SOFOM ENR,1,177471412.34,223676790.25,91
201803,068013,S.A. DE C.V.,1,320999213.94,307044088.00,3
201803,068013,SOCAP,1,302648.81,2000000.00,1
201803,068013,SOFOM ENR,1,1848740.15,8419000.00,5
201803,068024,OTROS,1,18031747.02,365387138.12,5
201803,068028,OTROS,1,1697670.55,239283428.00,134
201803,068028,OTROS,2,142875.22,274920.00,1
201803,068028,S.A. DE C.V.,1,1041234720.41,1817353304.50,3044
201803,068028,S.A. DE C.V.,2,35547.81,2757391.00,5
201803,068028,SOFOM ENR,1,55750821.03,278335462.00,121
201803,068028,SOFOM ENR,2,42491.50,467035.00,6
201803,068028,SOFOM ER (Banco),1,1873941333.34,2280000000.00,3
201803,068032,SOFOM ENR,1,9993117.00,36230544.00,10
201803,068033,ALMACENADORA,1,13019.00,1455592.00,5
201803,068033,OTROS,1,90121.00,23028795.00,79
201803,068039,OTROS,1,94726199.64,1541812000.00,2
201803,068039,SOFOM ENR,1,12541973.47,437500000.00,1
201803,068039,SOFOM ER (Deuda),1,458951348.78,500000000.00,1
201803,068040,SOFOM ENR,1,38318767.92,47725669.51,3
201803,068042,S.A. DE C.V.,1,26411460.60,31833950.65,44
201803,068042,SOFOM ENR,1,1302095.28,2445781.11,3
201803,068043,OTROS,1,3090992996.79,159999999984.00,16
201803,068043,OTROS,2,209440.27,9999999999.00,1
201803,068043,SOFOM ENR,1,20157849758.64,259999999974.00,26
201803,068043,SOFOM ENR,2,287427174.18,109999999989.00,11
201803,068044,OTROS,1,5354616.02,60924491.94,48
201803,068044,S.A. DE C.V.,1,1107040834.47,364328092558.18,6950
201803,068044,SOCAP,1,329501.30,1088000.00,3
201803,068044,SOFIPO,1,1012062.57,10220041.00,21
201803,068044,SOFOM ENR,1,489549033.21,147700527574.15,3221
201803,068044,SOFOM ENR,2,0.00,3622656.74,3
201803,068044,SOFOM ER (Deuda),1,1177985.62,6106305620.00,170
201803,068045,SOFOM ENR,1,220246943.66,316475000.00,20
201803,068047,ALMACENADORA,1,2646639.15,2974944.96,1
201803,068047,S.A. DE C.V.,1,790183.55,989499.60,1
201803,068049,SOFOM ENR,1,405590050.37,514932942.00,7
201803,068049,SOFOM ENR,2,9110408.09,28623000.00,1
201803,068052,OTROS,1,103817.53,202424.00,2
201803,068052,S.A. DE C.V.,2,361519.72,608554.00,5
201803,068052,SOFOM ENR,1,15892657.02,41509507.00,164
201803,068053,SOFOM ENR,1,28368845.46,67100000.00,2
201803,068054,OTROS,1,47774.97,127400.00,1
201803,068054,S.A. DE C.V.,1,1394008.24,2288112.41,5
201803,068054,SOFOM ENR,1,858550.14,1555100.21,4
201803,068054,SOFOM ENR,2,72724.84,412760.00,1
201803,068055,S.A. DE C.V.,1,486353.60,1000000.00,1
201803,068055,SOFOM ENR,1,8023923.60,16870000.00,4
201803,068058,SOFOM ENR,1,8549128.19,534140954.48,56
201803,068059,SOFOM ENR,1,10048377.08,10000000.00,1
201803,068062,S.A. DE C.V.,1,2610778.00,23200000.00,1
201803,068062,SOFOM ENR,1,1889276.00,7000000.00,1
201803,068064,OTROS,1,1265572.29,1686885.00,5
201803,068064,S.A. DE C.V.,1,5621056.48,8453183.00,31
201803,068064,S.A. DE C.V.,2,314484.05,823665.00,3
201803,068064,SOFIPO,1,626055.23,980435.00,3
201803,068064,SOFOM ENR,1,6276009.22,47930669.00,27
201803,068065,SOFOM ENR,2,888212.16,1395301.00,1
201803,068067,OTROS,1,37022995.22,106180429.18,12
201803,068067,S.A. DE C.V.,1,26731753.22,3631731710.02,189
201803,068067,SOFOM ENR,1,41219764.79,120191529.00,10
201804,031001,OTROS,1,483143537.11,4880823454.70,303
201804,031001,S.A. DE C.V.,2,857163143.34,831257816.34,1
201804,031001,SOFOM ENR,1,69712367.96,944621068.86,167
201804,031001,SOFOM ENR,2,1103742516.30,1219082633.31,2
201804,031001,SOFOM ER (Banco),1,7615133.62,207242465.21,22
201804,031001,SOFOM ER (GF),1,183356334.38,162727470.43,1
201804,031004,OTROS,1,7958303714.48,27691550000.00,35
201804,031004,SOFOM ENR,1,216015438.70,279300000.00,1
201804,031004,SOFOM ER (Banco),1,197843095.96,1000000000.00,1
201804,031004,UNIÓN DE CRÉDITO,1,1501700099.46,6032000000.00,12
201804,031010,OTROS,1,748413690.52,6571250000.00,19
201804,031010,SOFOM ENR,1,7284606.73,102900000.00,1
201804,031010,SOFOM ER (Banco),1,56119896.59,1000000000.00,1
201804,031011,OTROS,2,1612813.48,1612813.48,1
201804,031011,SOFOM ENR,2,1067079.12,1067079.12,1
201804,031012,ALMACENADORA,1,260294923.07,650000000.00,3
201804,031012,OTROS,1,85159717368.41,298003200000.00,49
201804,031012,S.A. DE C.V.,1,821527143.61,5000000000.00,2
201804,031012,SOCAP,1,73309194.48,600000000.00,3
201804,031012,SOFIPO,1,537689553.29,970552000.00,5
201804,031012,SOFIPO,2,214779555.01,460000000.00,2
201804,031012,SOFOM ENR,1,21395208920.31,58178600000.00,79
201804,031012,SOFOM ENR,2,172938811.92,1969000000.00,8
201804,031012,SOFOM ER (Banco),1,2939848850.02,4600000000.00,6
201804,031012,SOFOM ER (Deuda),1,261205098.46,1050000000.00,3
201804,031012,SOFOM ER (GF),1,1239419764.20,4770000000.00,3
201804,031012,UNIÓN DE CRÉDITO,1,1808413614.73,6542000000.00,12
201804,037006,ALMACENADORA,1,1812213479.30,1846460000.00,1
201804,037006,OTROS,1,22953049532.19,78375041200.00,23
201804,037006,S.A. DE C.V.,1,1047228272.29,1794973000.00,5
201804,037006,S.A. DE C.V.,2,27637383.33,553938000.00,2
201804,037006,SOFOM ENR,1,656935647.48,1363190200.00,10
201804,037006,SOFOM ER (Banco),1,2012222794.78,2866539000.00,4
201804,037006,SOFOM ER (Deuda),1,3022523613.25,8471194000.00,13
201804,037006,SOFOM ER (GF),1,1786537362.12,2400398000.00,1
201804,037006,UNIÓN DE CRÉDITO,1,58455756.11,634646000.00,5
201804,037009,OTROS,1,19577192571.00,20974376956.40,13
201804,037009,SOFOM ENR,1,4840399744.00,4785335412.00,1
201804,037135,ALMACENADORA,1,3368272624.56,12476769223.48,6
201804,037135,OTROS,1,59108237836.45,1574088547171.91,562
201804,037135,OTROS,2,1284478986.46,10500000000.00,7
201804,037135,S.A. DE C.V.,1,29169684195.80,118870000000.00,22
201804,037135,SOFIPO,1,565339054.64,920000000.00,4
201804,037135,SOFOM ENR,1,3910929010.04,23202045049.95,114
201804,037135,SOFOM ER (Banco),1,39854745532.20,294397000000.00,79
201804,037135,SOFOM ER (Deuda),1,11996113881.67,46965000981.40,60
201804,037135,SOFOM ER (GF),1,10688377180.53,834220630000.00,78
201804,037135,UNIÓN DE CRÉDITO,1,488052754.00,4808000120.00,26
201804,037166,OTROS,1,1109120477.00,1523420000.00,2
201804,037166,S.A. DE C.V.,1,13437584.00,30000000.00,1
